t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
11.5,-5.0514402826730525,-3.9433053591926983,13.551136554017402,0.942103786191567,-0.03352784539041398,-0.04730198106054011,0.33027089216995636,-4.087539904246196,1.7842206561774265,-1.056460179447427,0.9370448939672719,0.11425338729289065,-5.124403443156067e-05,-0.9776711757059076,0.2805305623443388,-1.0828555393693762,-0.5171098781250105,0.034980096527631455,-0.000175374496262648,1.7913521456339132,1.796265398053705,1.723174660808761,1.7181804663137707,5.321725194740168,-5.6310824851912855,5.807868818763495,3.7620597304055536,-2.7514960088126372,3.6586571994234873
11.52,-5.133379944215537,-3.9075718923586837,13.529798057110892,0.9424289704898076,-0.025128482955916156,-0.04314406046395542,0.33065810888671426,-4.106024366647443,1.788701706910345,-1.0769512981223528,0.925729053592588,0.11479784808114628,-5.447948728333485e-05,-0.8705058853930581,0.16738245168124166,-0.9660051750337573,-0.6125044597734441,0.01969266064161812,-0.00014829688152334652,1.8195939674299249,1.822351840186304,1.7357639666737663,1.732937649202838,5.393506287809657,-5.682298291009857,5.874842978315087,3.416048510729297,-2.370083551639368,3.0387576899215674
11.540000000000001,-5.215667773951693,-3.871771496244832,13.508073188521944,0.9426693020172742,-0.016843561712746064,-0.03901912301683435,0.3310111622016563,-4.122351599540508,1.7909100290346647,-1.0950927895542861,0.9126101717823358,0.11504876243244827,-5.71808749014191e-05,-0.7619741757025622,0.053286307357680585,-0.8479393076399333,-0.6974324746553684,0.005631447286891245,-0.00012201806735556708,1.8478390879311286,1.8486147167390437,1.7500100979519182,1.749178153112916,5.458367134281161,-5.725885853458124,5.929419121031287,3.0700345376999394,-1.988671360919625,2.418856759334176
11.56,-5.298260362657785,-3.835949805494751,13.486009168398509,0.9428276203205452,-0.008688956202768765,-0.03493593649283183,0.3313307422231944,-4.136495658586448,1.7908281875256282,-1.1108628232864959,0.8978961652393753,0.11503092106471942,-5.9366698997455336e-05,-0.6522144514509165,-0.06160530571008849,-0.7289058975779028,-0.7720607276122449,-0.007180686412334991,-9.678343649878463e-05,1.8760473276745069,1.8750170291081405,1.765852522783545,1.766838152071527,5.5163077510300695,-5.761845167207014,5.971597248688454,2.724025094380522,-1.6072604580585903,1.7989560063824683
11.58,-5.381113809904206,-3.8001527729395588,13.463653603905602,0.9429073276418151,-0.0006786283088539239,-0.030902345367182886,0.33161778600340003,-4.148433367535631,1.7884417986557377,-1.124244528067564,0.8817903004766933,0.11476937049237904,-6.105999710991766e-05,-0.54136511701941,-0.177139822796768,-0.60915290516661,-0.8366838778146701,-0.0187401436527318,-7.27961283537859e-05,1.904185104017987,1.9015256628046637,1.7832165021137194,1.785842345113956,5.567328142497274,-5.790176241582401,6.001377352404802,2.378015118154053,-1.2258481341120842,1.1790556087021287
11.6,-5.464183779417284,-3.7644266085719664,13.441054390041185,0.9429122787030104,0.007175327251475948,-0.026925280436396786,0.33187343765862315,-4.1581443182304945,1.783739529993733,-1.1352259918545826,0.8644888547056406,0.11428906681161521,-6.22873295462005e-05,-0.4295645768603862,-0.29316467900830645,-0.4889282906184178,-0.8917030359523404,-0.029059921108035014,-5.0208039999166676e-05,1.9322240676397509,1.9281104027873863,1.8020151298080458,1.8061056217188727,5.611428321117273,-5.810879077916553,6.0187594677074685,2.0320019444852733,-0.8444360322101829,0.5591539675720014
11.620000000000001,-5.547425554441086,-3.7288177185203377,13.41825961045206,0.9428466759396038,0.014862615130744265,-0.02301078044029524,0.3320990098218354,-4.165610870603764,1.7767131004052583,-1.1438002618069376,0.8461791762280718,0.1136145623175303,-6.307778027847197e-05,-0.316951235603824,-0.4095273095838792,-0.3684800143055611,-0.9376057615372746,-0.0381665847162177,-2.9123372414716076e-05,1.960139815423049,1.954743072850905,1.8221513017127955,1.8275346027284405,5.648608265573785,-5.8239536770976486,6.023743543082105,1.685989481359229,-0.46302326417446693,-0.060746963015390065
11.64,-5.630794093099236,-3.693372644022775,13.395317438249743,0.9427149720680839,0.022374653172901302,-0.019164023837321905,0.3322959471983173,-4.170818152678457,1.7673572800520176,-1.1499653442932356,0.8270381556093425,0.11276974792891073,-6.346213913512033e-05,-0.20366349789746607,-0.5260751495672622,-0.2480560365292206,-0.9749460963205392,-0.04609912114191539,-9.61030357134185e-06,1.987910734663075,1.9813965392536952,1.8435195457187246,1.8500293056033796,5.678867969649559,-5.829400030243903,6.016329610503135,1.339979593950602,-0.08161222808666935,-0.6806473606957297
11.66,-5.714244083756748,-3.658138000401162,13.37227603682634,0.9425217813318958,0.029704471919610845,-0.01538936887733635,0.33246579280955263,-4.1737540605709,1.7556698903931078,-1.153724204886153,0.8072310914566019,0.11177763661525314,-6.347216602246158e-05,-0.08983976816701045,-0.6426556342509215,-0.12790431753728626,-1.0043263740523223,-0.05290626297490553,8.305197726592162e-06,2.0155168528376137,2.0080439399227767,1.8660078220634941,1.8734845681465124,5.702207477753518,-5.827218145793012,5.9965176646414875,0.9939689071813973,0.29980027349552074,-1.3005484689188052
11.68,-5.797730000381838,-3.623160416035246,13.349183460670439,0.9422718002755744,0.036846603562874766,-0.011690400103821448,0.33261015732644234,-4.1744092584836245,1.7416518041827533,-1.1550847683647447,0.7869109063354999,0.11066018272873954,-6.313962155286325e-05,0.024381549037499894,-0.7591161987674511,-0.008272817648702357,-1.0263782641753205,-0.05864417745216205,2.464047412012449e-05,2.042938645368142,2.034657819077099,1.889499338564707,1.8977915373822671,5.7186267268249935,-5.817408008645941,5.9643076966153785,0.6479570657802469,0.6812131747579997,-1.9204497547775645
11.700000000000001,-5.881206157907743,-3.5884864713367057,13.32608755618298,0.9419697391169939,0.043796947973654216,-0.008069976022557653,0.332730692036444,-4.172777178727838,1.725306945575733,-1.1540599187144451,0.7661968197248841,0.1094510386435331,-6.241663206607399e-05,0.1388620074393998,-0.8753039524345141,0.11059050276429616,-1.0495210118121934,-0.05858649329159166,6.35343528478799e-05,2.0703644380041166,2.0621004816929873,1.913660168900002,1.9219534487585996,5.728094388146587,-5.799725256050436,5.919699717082949,0.2902336149190887,1.1538627830987025,-2.5403489090081166
11.72,-5.964626767728335,-3.5541626366805112,13.303035862493138,0.9416203921540365,0.050549885351803894,-0.004529685659640735,0.3328291275090309,-4.168854059316729,1.7066425830802867,-1.1506674991265342,0.7445798854441572,0.10856237559625609,-6.0067678098508354e-05,0.2534557998501441,-0.991008655457648,0.2284376835781643,-1.116161598476384,-0.026932549334550415,0.00016999686875147219,2.0988905799639612,2.0951272974530797,1.9372380581485427,1.9410798007526946,5.729638117735192,-5.766593929479313,5.862693727820556,-0.1444372621506318,2.2260697285503284,-3.160250550138244
11.74,-6.04794599667336,-3.5202351832258025,13.280075512274221,0.941228988425824,0.05709165656294754,-0.0010684799047570165,0.33290748331704934,-4.1626393078403545,1.6856721646332673,-1.1449303119979604,0.7215870001771794,0.10837986895569973,-5.569594936200191e-05,0.3679917757803963,-1.105822604912099,0.3450207642963221,-1.1814679431049524,0.008483738332917823,0.0002653525275135918,2.127245146077194,2.128511846706636,1.9613649589786544,1.960220728746526,5.722285571607699,-5.710438100603454,5.793289732380913,-0.5908195710446762,3.3895145801210447,-3.7801505925472156
11.76,-6.131118034816269,-3.486750024917913,13.257253132559518,0.940800946048952,0.06340752635246644,0.0023157379358781337,0.33296802079639787,-4.154135865333952,1.6624181526696535,-1.136876118930985,0.6973740033076179,0.1088953772994047,-4.951074784954532e-05,0.4822914239799303,-1.2192807486899326,0.46009178483075175,-1.2383222190011312,0.04288517409642978,0.0003515241651990894,2.155178595479886,2.1613294788513473,1.986122387748163,1.9801337462991022,5.706005334893405,-5.631013362705772,5.711487704118667,-1.0372031233885082,4.552959120829314,-4.400052944220079
11.78,-6.214097166761617,-3.453752533379908,13.234614745558217,0.9403416903712064,0.06948447781979901,0.0056254636705537625,0.33301316317891,-4.143350243886701,1.6369123170830502,-1.126537640734604,0.6721018607902001,0.11008952349426118,-4.168626492011404e-05,0.5961761912320895,-1.3309177088594026,0.5734027846671097,-1.287537371510794,0.07636683639953012,0.0004294729373555649,2.182654390330203,2.193557363305768,2.0113723238672367,2.0006675691704516,5.680797467988441,-5.52831973665846,5.617287644810176,-1.483584100014923,5.716403217448374,-5.0199528089933665
11.8,-6.296837843066313,-3.4212873517614146,13.212205669471254,0.9398565874351301,0.07531106397941163,0.008863551805268311,0.33304545657684026,-4.130292526645363,1.6091957353238318,-1.1139525574250797,0.6459150468353342,0.11194499619274506,-3.2376566004239764e-05,0.7094675246843707,-1.440268107586462,0.6847058036107967,-1.3299463876964568,0.10904041700391665,0.0005002455475123374,2.2096333144869242,2.2251723569001842,2.036973581182252,2.0216654213293825,5.646661942471098,-5.402357215356091,5.510689602417074,-1.9299680076301229,6.8798485131083,-5.6398523184952865
11.82,-6.379294751660815,-3.3893982085874708,13.190070419307213,0.9393508882420861,0.080877237216228,0.012033179815573093,0.3330675364585983,-4.114976367819967,1.5793187924014518,-1.0991635082223894,0.6189413030361455,0.11444688714721497,-2.171482914526757e-05,0.8219868710135358,-1.546866566872751,0.7937528814316863,-1.3663877387834589,0.141033973421395,0.0005648700766213094,2.2360729213415893,2.256150392503415,2.06278327924597,2.0429665173502767,5.603598772552232,-5.253125801907288,5.391693546741294,-2.3763502277063253,8.043293586723621,-6.259753604354046
